serial_no,floor_level,zone_id,year_created,month_created,day_created,time_created,ta,rh,lux
416C1930,28,50,2019,1,3,17:05:00,23.46,51,0
416C1930,28,50,2019,1,3,17:10:00,23.47,51,0
416C1930,28,50,2019,1,3,17:15:00,23.48,51,0
416C1930,28,50,2019,1,3,17:20:00,23.46,51,0
416C1930,28,50,2019,1,3,17:25:00,23.45,52,0
416C1930,28,50,2019,1,3,17:30:00,23.46,52,0
416C1930,28,50,2019,1,3,17:35:00,23.44,51,0
416C1930,28,50,2019,1,3,17:40:00,23.4,51,0
416C1930,28,50,2019,1,3,17:45:00,23.39,52,0
416C1930,28,50,2019,1,3,17:50:00,23.36,51,0
416C1930,28,50,2019,1,3,17:55:00,23.34,51,0
416C1930,28,50,2019,1,3,18:00:00,23.32,51,0
416C1930,28,50,2019,1,3,18:05:00,23.28,51,0
416C1930,28,50,2019,1,3,18:10:00,23.25,51,0
416C1930,28,50,2019,1,3,18:15:00,23.25,51,0
416C1930,28,50,2019,1,3,18:20:00,23.25,51,0
416C1930,28,50,2019,1,3,18:25:00,23.29,51,0
416C1930,28,50,2019,1,3,18:30:00,23.3,51,0
416C1930,28,50,2019,1,3,18:35:00,23.27,52,0
416C1930,28,50,2019,1,3,18:40:00,23.29,53,0
416C1930,28,50,2019,1,3,18:45:00,23.29,54,0
416C1930,28,50,2019,1,3,18:50:00,23.32,56,0
416C1930,28,50,2019,1,3,18:55:00,23.38,57,0
416C1930,28,50,2019,1,3,19:00:00,23.46,57,0
416C1930,28,50,2019,1,3,19:05:00,23.52,58,0
416C1930,28,50,2019,1,3,19:10:00,23.56,58,0
416C1930,28,50,2019,1,3,19:15:00,23.64,58,0
416C1930,28,50,2019,1,3,19:20:00,23.72,58,0
416C1930,28,50,2019,1,3,19:25:00,23.81,57,0
416C1930,28,50,2019,1,3,19:30:00,23.88,57,0
416C1930,28,50,2019,1,3,19:35:00,23.92,57,0
416C1930,28,50,2019,1,3,19:40:00,23.99,57,0
416C1930,28,50,2019,1,3,19:45:00,24.07,57,0
416C1930,28,50,2019,1,3,19:50:00,24.11,57,0
416C1930,28,50,2019,1,3,19:55:00,24.15,57,0
416C1930,28,50,2019,1,3,20:00:00,24.21,57,0
416C1930,28,50,2019,1,3,20:05:00,24.27,56,0
416C1930,28,50,2019,1,3,20:10:00,24.31,56,0
416C1930,28,50,2019,1,3,20:15:00,24.35,56,0
416C1930,28,50,2019,1,3,20:20:00,24.4,56,0
416C1930,28,50,2019,1,3,20:25:00,24.46,56,0
416C1930,28,50,2019,1,3,20:30:00,24.47,56,0
416C1930,28,50,2019,1,3,20:35:00,24.5,56,0
416C1930,28,50,2019,1,3,20:40:00,24.53,56,0
416C1930,28,50,2019,1,3,20:45:00,24.55,56,0
416C1930,28,50,2019,1,3,20:50:00,24.59,56,0
416C1930,28,50,2019,1,3,20:55:00,24.61,56,0
416C1930,28,50,2019,1,3,21:00:00,24.63,56,0
416C1930,28,50,2019,1,3,21:05:00,24.66,56,0
416C1930,28,50,2019,1,3,21:10:00,24.67,56,0
416C1930,28,50,2019,1,3,21:15:00,24.7,56,0
416C1930,28,50,2019,1,3,21:20:00,24.72,56,0
416C1930,28,50,2019,1,3,21:25:00,24.72,56,0
416C1930,28,50,2019,1,3,21:30:00,24.74,56,0
416C1930,28,50,2019,1,3,21:35:00,24.76,56,0
416C1930,28,50,2019,1,3,21:40:00,24.78,56,0
416C1930,28,50,2019,1,3,21:45:00,24.8,56,0
416C1930,28,50,2019,1,3,21:50:00,24.83,56,0
416C1930,28,50,2019,1,3,21:55:00,24.87,56,0
416C1930,28,50,2019,1,3,22:00:00,24.9,56,0
416C1930,28,50,2019,1,3,22:05:00,24.92,56,0
416C1930,28,50,2019,1,3,22:10:00,24.93,56,0
416C1930,28,50,2019,1,3,22:15:00,24.98,56,0
416C1930,28,50,2019,1,3,22:20:00,24.96,56,0
416C1930,28,50,2019,1,3,22:25:00,24.97,56,0
416C1930,28,50,2019,1,3,22:30:00,24.97,56,0
416C1930,28,50,2019,1,3,22:35:00,25,56,0
416C1930,28,50,2019,1,3,22:40:00,25.01,56,0
416C1930,28,50,2019,1,3,22:45:00,25.03,56,0
416C1930,28,50,2019,1,3,22:50:00,25.05,56,0
416C1930,28,50,2019,1,3,22:55:00,25.04,56,0
416C1930,28,50,2019,1,3,23:00:00,25.06,56,0
416C1930,28,50,2019,1,3,23:05:00,25.06,56,0
416C1930,28,50,2019,1,3,23:10:00,25.07,56,0
416C1930,28,50,2019,1,3,23:15:00,25.06,56,0
416C1930,28,50,2019,1,3,23:20:00,25.06,56,0
416C1930,28,50,2019,1,3,23:25:00,25.07,56,0
416C1930,28,50,2019,1,3,23:30:00,25.07,56,0
416C1930,28,50,2019,1,3,23:35:00,25.08,56,0
416C1930,28,50,2019,1,3,23:40:00,25.07,56,0
416C1930,28,50,2019,1,3,23:45:00,25.08,56,0
416C1930,28,50,2019,1,3,23:50:00,25.08,56,0
416C1930,28,50,2019,1,3,23:55:00,25.08,56,0
416C1930,28,50,2019,1,4,00:00:00,25.08,56,0
416C1930,28,50,2019,1,4,00:05:00,25.09,56,0
416C1930,28,50,2019,1,4,00:10:00,25.09,56,0
416C1930,28,50,2019,1,4,00:15:00,25.09,56,0
416C1930,28,50,2019,1,4,00:20:00,25.09,56,0
416C1930,28,50,2019,1,4,00:25:00,25.08,56,0
416C1930,28,50,2019,1,4,00:30:00,25.09,56,0
416C1930,28,50,2019,1,4,00:35:00,25.09,56,0
416C1930,28,50,2019,1,4,00:40:00,25.1,56,0
416C1930,28,50,2019,1,4,00:45:00,25.09,56,0
416C1930,28,50,2019,1,4,00:50:00,25.1,56,0
416C1930,28,50,2019,1,4,00:55:00,25.11,56,0
416C1930,28,50,2019,1,4,01:00:00,25.12,56,0
416C1930,28,50,2019,1,4,01:05:00,25.13,56,0
416C1930,28,50,2019,1,4,01:10:00,25.12,56,0
416C1930,28,50,2019,1,4,01:15:00,25.11,56,0
416C1930,28,50,2019,1,4,01:20:00,25.11,56,0
416C1930,28,50,2019,1,4,01:25:00,25.12,56,0
416C1930,28,50,2019,1,4,01:30:00,25.12,56,0
416C1930,28,50,2019,1,4,01:35:00,25.13,56,0
416C1930,28,50,2019,1,4,01:40:00,25.13,56,0
416C1930,28,50,2019,1,4,01:45:00,25.16,56,0
416C1930,28,50,2019,1,4,01:50:00,25.15,56,0
416C1930,28,50,2019,1,4,01:55:00,25.16,56,0
416C1930,28,50,2019,1,4,02:00:00,25.17,56,0
416C1930,28,50,2019,1,4,02:05:00,25.17,56,0
416C1930,28,50,2019,1,4,02:10:00,25.18,56,0
416C1930,28,50,2019,1,4,02:15:00,25.2,56,0
416C1930,28,50,2019,1,4,02:20:00,25.21,56,0
416C1930,28,50,2019,1,4,02:25:00,25.21,56,0
416C1930,28,50,2019,1,4,02:30:00,25.22,56,0
416C1930,28,50,2019,1,4,02:35:00,25.22,56,0
416C1930,28,50,2019,1,4,02:40:00,25.22,55,0
416C1930,28,50,2019,1,4,02:45:00,25.22,56,0
416C1930,28,50,2019,1,4,02:50:00,25.24,55,0
416C1930,28,50,2019,1,4,02:55:00,25.23,55,0
416C1930,28,50,2019,1,4,03:00:00,25.25,55,0
416C1930,28,50,2019,1,4,03:05:00,25.25,55,0
416C1930,28,50,2019,1,4,03:10:00,25.23,55,0
416C1930,28,50,2019,1,4,03:15:00,25.23,55,0
416C1930,28,50,2019,1,4,03:20:00,25.23,55,0
416C1930,28,50,2019,1,4,03:25:00,25.22,55,0
416C1930,28,50,2019,1,4,03:30:00,25.23,55,0
416C1930,28,50,2019,1,4,03:35:00,25.23,55,0
416C1930,28,50,2019,1,4,03:40:00,25.23,55,0
416C1930,28,50,2019,1,4,03:45:00,25.24,55,0
416C1930,28,50,2019,1,4,03:50:00,25.23,55,0
416C1930,28,50,2019,1,4,03:55:00,25.25,55,0
416C1930,28,50,2019,1,4,04:00:00,25.25,55,0
416C1930,28,50,2019,1,4,04:05:00,25.23,55,0
416C1930,28,50,2019,1,4,04:10:00,25.24,55,0
416C1930,28,50,2019,1,4,04:15:00,25.24,55,0
416C1930,28,50,2019,1,4,04:20:00,25.24,55,0
416C1930,28,50,2019,1,4,04:25:00,25.23,55,0
416C1930,28,50,2019,1,4,04:30:00,25.23,55,0
416C1930,28,50,2019,1,4,04:35:00,25.23,55,0
416C1930,28,50,2019,1,4,04:40:00,25.23,55,0
416C1930,28,50,2019,1,4,04:45:00,25.23,55,0
416C1930,28,50,2019,1,4,04:50:00,25.23,56,0
416C1930,28,50,2019,1,4,04:55:00,25.23,55,0
416C1930,28,50,2019,1,4,05:00:00,25.22,56,0
416C1930,28,50,2019,1,4,05:05:00,25.22,56,0
416C1930,28,50,2019,1,4,05:10:00,25.24,55,0
416C1930,28,50,2019,1,4,05:15:00,25.21,55,0
416C1930,28,50,2019,1,4,05:20:00,25.2,55,0
416C1930,28,50,2019,1,4,05:25:00,25.19,54,0
416C1930,28,50,2019,1,4,05:30:00,25.19,54,0
416C1930,28,50,2019,1,4,05:35:00,25.18,54,0
416C1930,28,50,2019,1,4,05:40:00,25.18,54,0
416C1930,28,50,2019,1,4,05:45:00,25.16,53,0
416C1930,28,50,2019,1,4,05:50:00,25.15,54,0
416C1930,28,50,2019,1,4,05:55:00,25.15,53,0
416C1930,28,50,2019,1,4,06:00:00,25.17,52,0
416C1930,28,50,2019,1,4,06:05:00,25.16,52,0
416C1930,28,50,2019,1,4,06:10:00,25.13,53,0
416C1930,28,50,2019,1,4,06:15:00,25.14,54,0
416C1930,28,50,2019,1,4,06:20:00,25.14,53,0
416C1930,28,50,2019,1,4,06:25:00,25.15,54,0
416C1930,28,50,2019,1,4,06:30:00,25.19,54,0
416C1930,28,50,2019,1,4,06:35:00,25.22,53,0
416C1930,28,50,2019,1,4,06:40:00,25.27,53,0
416C1930,28,50,2019,1,4,06:45:00,25.32,54,0
416C1930,28,50,2019,1,4,06:50:00,25.39,53,0
416C1930,28,50,2019,1,4,06:55:00,25.44,54,0
416C1930,28,50,2019,1,4,07:00:00,25.48,55,4
416C1930,28,50,2019,1,4,07:05:00,25.48,56,0
416C1930,28,50,2019,1,4,07:10:00,25.48,57,0
416C1930,28,50,2019,1,4,07:15:00,25.45,58,0
416C1930,28,50,2019,1,4,07:20:00,25.46,58,0
416C1930,28,50,2019,1,4,07:25:00,25.52,58,0
416C1930,28,50,2019,1,4,07:30:00,25.55,58,13
416C1930,28,50,2019,1,4,07:35:00,25.5,58,0
416C1930,28,50,2019,1,4,07:40:00,25.42,57,0
416C1930,28,50,2019,1,4,07:45:00,25.4,57,0
416C1930,28,50,2019,1,4,07:50:00,25.37,56,0
416C1930,28,50,2019,1,4,07:55:00,25.19,55,0
416C1930,28,50,2019,1,4,08:00:00,25.06,55,0
416C1930,28,50,2019,1,4,08:05:00,24.94,55,0
416C1930,28,50,2019,1,4,08:10:00,24.76,54,0
416C1930,28,50,2019,1,4,08:15:00,24.58,53,0
416C1930,28,50,2019,1,4,08:20:00,24.47,53,0
416C1930,28,50,2019,1,4,08:25:00,24.4,52,0
416C1930,28,50,2019,1,4,08:30:00,24.32,51,0
416C1930,28,50,2019,1,4,08:35:00,24.26,51,0
416C1930,28,50,2019,1,4,08:40:00,24.17,51,0
416C1930,28,50,2019,1,4,08:45:00,24.06,51,0
416C1930,28,50,2019,1,4,08:50:00,23.95,51,0
416C1930,28,50,2019,1,4,08:55:00,23.9,51,0
416C1930,28,50,2019,1,4,09:00:00,23.78,51,0
416C1930,28,50,2019,1,4,09:05:00,23.66,52,0
416C1930,28,50,2019,1,4,09:10:00,23.75,52,0
416C1930,28,50,2019,1,4,09:15:00,23.68,52,0
416C1930,28,50,2019,1,4,09:20:00,23.64,52,0
416C1930,28,50,2019,1,4,09:25:00,23.52,51,0
416C1930,28,50,2019,1,4,09:30:00,23.56,51,0
416C1930,28,50,2019,1,4,09:35:00,23.59,51,0
416C1930,28,50,2019,1,4,09:40:00,23.52,51,0
416C1930,28,50,2019,1,4,09:45:00,23.43,51,0
416C1930,28,50,2019,1,4,09:50:00,23.43,51,0
416C1930,28,50,2019,1,4,09:55:00,23.4,51,0
416C1930,28,50,2019,1,4,10:00:00,23.39,51,0
416C1930,28,50,2019,1,4,10:05:00,23.27,51,0
416C1930,28,50,2019,1,4,10:10:00,23.29,51,0
416C1930,28,50,2019,1,4,10:15:00,23.39,51,0
416C1930,28,50,2019,1,4,10:20:00,23.38,51,0
416C1930,28,50,2019,1,4,10:25:00,23.37,51,0
416C1930,28,50,2019,1,4,10:30:00,23.41,51,0
416C1930,28,50,2019,1,4,10:35:00,23.3,51,0
416C1930,28,50,2019,1,4,10:40:00,23.3,51,0
416C1930,28,50,2019,1,4,10:45:00,23.34,51,0
416C1930,28,50,2019,1,4,10:50:00,23.32,51,0
416C1930,28,50,2019,1,4,10:55:00,23.25,51,0
416C1930,28,50,2019,1,4,11:00:00,23.32,51,0
416C1930,28,50,2019,1,4,11:05:00,23.36,51,0
416C1930,28,50,2019,1,4,11:10:00,23.27,51,0
416C1930,28,50,2019,1,4,11:15:00,23.28,51,0
416C1930,28,50,2019,1,4,11:20:00,23.3,51,0
416C1930,28,50,2019,1,4,11:25:00,23.31,51,0
416C1930,28,50,2019,1,4,11:30:00,23.22,51,0
416C1930,28,50,2019,1,4,11:35:00,23.34,51,0
416C1930,28,50,2019,1,4,11:40:00,23.4,51,0
416C1930,28,50,2019,1,4,11:45:00,23.34,51,0
416C1930,28,50,2019,1,4,11:50:00,23.43,51,0
416C1930,28,50,2019,1,4,11:55:00,23.48,50,0
416C1930,28,50,2019,1,4,12:00:00,23.47,50,0
416C1930,28,50,2019,1,4,12:05:00,23.41,50,0
416C1930,28,50,2019,1,4,12:10:00,23.46,50,0
416C1930,28,50,2019,1,4,12:15:00,23.52,50,0
416C1930,28,50,2019,1,4,12:20:00,23.52,51,0
416C1930,28,50,2019,1,4,12:25:00,23.52,51,0
416C1930,28,50,2019,1,4,12:30:00,23.56,51,0
416C1930,28,50,2019,1,4,12:35:00,23.55,51,0
416C1930,28,50,2019,1,4,12:40:00,23.44,51,0
416C1930,28,50,2019,1,4,12:45:00,23.5,51,0
416C1930,28,50,2019,1,4,12:50:00,23.46,51,0
416C1930,28,50,2019,1,4,12:55:00,23.43,52,0
416C1930,28,50,2019,1,4,13:00:00,23.47,52,0
416C1930,28,50,2019,1,4,13:05:00,23.51,52,0
416C1930,28,50,2019,1,4,13:10:00,23.51,51,0
416C1930,28,50,2019,1,4,13:15:00,23.53,51,0
416C1930,28,50,2019,1,4,13:20:00,23.56,51,0
416C1930,28,50,2019,1,4,13:25:00,23.57,51,0
416C1930,28,50,2019,1,4,13:30:00,23.59,50,0
416C1930,28,50,2019,1,4,13:35:00,23.54,53,0
416C1930,28,50,2019,1,4,13:40:00,23.52,55,0
416C1930,28,50,2019,1,4,13:45:00,23.42,55,0
416C1930,28,50,2019,1,4,13:50:00,23.29,55,0
416C1930,28,50,2019,1,4,13:55:00,23.22,56,0
416C1930,28,50,2019,1,4,14:00:00,23.1,57,0
416C1930,28,50,2019,1,4,14:05:00,23.09,58,0
416C1930,28,50,2019,1,4,14:10:00,23.11,60,0
416C1930,28,50,2019,1,4,14:15:00,23.03,58,0
416C1930,28,50,2019,1,4,14:20:00,22.93,55,0
416C1930,28,50,2019,1,4,14:25:00,22.8,53,0
416C1930,28,50,2019,1,4,14:30:00,22.65,53,0
416C1930,28,50,2019,1,4,14:35:00,22.55,52,0
416C1930,28,50,2019,1,4,14:40:00,22.49,52,0
416C1930,28,50,2019,1,4,14:45:00,22.41,52,0
416C1930,28,50,2019,1,4,14:50:00,22.35,51,0
416C1930,28,50,2019,1,4,14:55:00,22.29,52,0
416C1930,28,50,2019,1,4,15:00:00,22.24,52,0
416C1930,28,50,2019,1,4,15:05:00,22.21,51,0
416C1930,28,50,2019,1,4,15:10:00,22.15,52,0
416C1930,28,50,2019,1,4,15:15:00,22.13,52,0
416C1930,28,50,2019,1,4,15:20:00,22.07,52,0
416C1930,28,50,2019,1,4,15:25:00,22,52,0
416C1930,28,50,2019,1,4,15:30:00,21.97,52,0
416C1930,28,50,2019,1,4,15:35:00,21.95,52,0
416C1930,28,50,2019,1,4,15:40:00,22.04,52,0
416C1930,28,50,2019,1,4,15:45:00,22.16,52,0
416C1930,28,50,2019,1,4,15:50:00,22.27,52,0
416C1930,28,50,2019,1,4,15:55:00,22.37,52,0
416C1930,28,50,2019,1,4,16:00:00,22.46,52,0
416C1930,28,50,2019,1,4,16:05:00,22.53,51,0
416C1930,28,50,2019,1,4,16:10:00,22.6,51,0
416C1930,28,50,2019,1,4,16:15:00,22.66,51,0
416C1930,28,50,2019,1,4,16:20:00,22.72,51,0
416C1930,28,50,2019,1,4,16:25:00,22.74,51,0
416C1930,28,50,2019,1,4,16:30:00,22.8,51,0
416C1930,28,50,2019,1,4,16:35:00,22.85,50,0
416C1930,28,50,2019,1,4,16:40:00,22.91,50,0
416C1930,28,50,2019,1,4,16:45:00,22.96,50,0
416C1930,28,50,2019,1,4,16:50:00,23,50,0
416C1930,28,50,2019,1,4,16:55:00,23.03,50,0
416C1930,28,50,2019,1,4,17:00:00,23.05,50,0
416C1930,28,50,2019,1,4,17:05:00,23.07,50,0
416C1930,28,50,2019,1,4,17:10:00,23.12,49,0
416C1930,28,50,2019,1,4,17:15:00,23.16,49,0
416C1930,28,50,2019,1,4,17:20:00,23.19,48,0
416C1930,28,50,2019,1,4,17:25:00,23.19,48,0
416C1930,28,50,2019,1,4,17:30:00,23.18,48,0
416C1930,28,50,2019,1,4,17:35:00,23.18,47,0
416C1930,28,50,2019,1,4,17:40:00,23.21,48,0
416C1930,28,50,2019,1,4,17:45:00,23.23,48,0
416C1930,28,50,2019,1,4,17:50:00,23.24,47,0
416C1930,28,50,2019,1,4,17:55:00,23.25,47,0
416C1930,28,50,2019,1,4,18:00:00,23.26,47,0
416C1930,28,50,2019,1,4,18:05:00,23.27,46,0
416C1930,28,50,2019,1,4,18:10:00,23.3,47,0
416C1930,28,50,2019,1,4,18:15:00,23.32,46,0
416C1930,28,50,2019,1,4,18:20:00,23.31,47,0
416C1930,28,50,2019,1,4,18:25:00,23.3,47,0
416C1930,28,50,2019,1,4,18:30:00,23.31,46,0
416C1930,28,50,2019,1,4,18:35:00,23.33,46,0
416C1930,28,50,2019,1,4,18:40:00,23.35,47,0
416C1930,28,50,2019,1,4,18:45:00,23.38,49,0
416C1930,28,50,2019,1,4,18:50:00,23.41,49,0
416C1930,28,50,2019,1,4,18:55:00,23.47,51,0
416C1930,28,50,2019,1,4,19:00:00,23.51,52,0
416C1930,28,50,2019,1,4,19:05:00,23.56,53,0
416C1930,28,50,2019,1,4,19:10:00,23.63,55,0
416C1930,28,50,2019,1,4,19:15:00,23.69,56,0
416C1930,28,50,2019,1,4,19:20:00,23.78,55,0
416C1930,28,50,2019,1,4,19:25:00,23.87,55,0
416C1930,28,50,2019,1,4,19:30:00,23.95,55,0
416C1930,28,50,2019,1,4,19:35:00,24.02,55,0
416C1930,28,50,2019,1,4,19:40:00,24.08,55,0
416C1930,28,50,2019,1,4,19:45:00,24.18,55,0
416C1930,28,50,2019,1,4,19:50:00,24.22,55,0
416C1930,28,50,2019,1,4,19:55:00,24.3,55,0
416C1930,28,50,2019,1,4,20:00:00,24.34,55,0
416C1930,28,50,2019,1,4,20:05:00,24.4,55,0
416C1930,28,50,2019,1,4,20:10:00,24.46,55,0
416C1930,28,50,2019,1,4,20:15:00,24.48,55,0
416C1930,28,50,2019,1,4,20:20:00,24.53,55,0
416C1930,28,50,2019,1,4,20:25:00,24.57,55,0
416C1930,28,50,2019,1,4,20:30:00,24.63,54,0
416C1930,28,50,2019,1,4,20:35:00,24.66,54,0
416C1930,28,50,2019,1,4,20:40:00,24.69,54,0
416C1930,28,50,2019,1,4,20:45:00,24.72,54,0
416C1930,28,50,2019,1,4,20:50:00,24.77,54,0
416C1930,28,50,2019,1,4,20:55:00,24.83,54,0
416C1930,28,50,2019,1,4,21:00:00,24.84,54,0
416C1930,28,50,2019,1,4,21:05:00,24.86,54,0
416C1930,28,50,2019,1,4,21:10:00,24.9,54,0
416C1930,28,50,2019,1,4,21:15:00,24.9,54,0
416C1930,28,50,2019,1,4,21:20:00,24.92,54,0
416C1930,28,50,2019,1,4,21:25:00,24.93,54,0
416C1930,28,50,2019,1,4,21:30:00,24.96,54,0
416C1930,28,50,2019,1,4,21:35:00,24.98,54,0
416C1930,28,50,2019,1,4,21:40:00,25.01,54,0
416C1930,28,50,2019,1,4,21:45:00,25.01,54,0
416C1930,28,50,2019,1,4,21:50:00,25.03,55,0
416C1930,28,50,2019,1,4,21:55:00,25.04,55,0
416C1930,28,50,2019,1,4,22:00:00,25.04,55,0
416C1930,28,50,2019,1,4,22:05:00,25.04,54,0
416C1930,28,50,2019,1,4,22:10:00,25.05,54,0
416C1930,28,50,2019,1,4,22:15:00,25.05,54,0
416C1930,28,50,2019,1,4,22:20:00,25.06,54,0
416C1930,28,50,2019,1,4,22:25:00,25.06,54,0
416C1930,28,50,2019,1,4,22:30:00,25.11,54,0
416C1930,28,50,2019,1,4,22:35:00,25.1,54,0
416C1930,28,50,2019,1,4,22:40:00,25.1,54,0
416C1930,28,50,2019,1,4,22:45:00,25.12,54,0
416C1930,28,50,2019,1,4,22:50:00,25.14,54,0
416C1930,28,50,2019,1,4,22:55:00,25.13,54,0
416C1930,28,50,2019,1,4,23:00:00,25.14,54,0
416C1930,28,50,2019,1,4,23:05:00,25.15,54,0
416C1930,28,50,2019,1,4,23:10:00,25.16,54,0
416C1930,28,50,2019,1,4,23:15:00,25.16,54,0
416C1930,28,50,2019,1,4,23:20:00,25.17,54,0
416C1930,28,50,2019,1,4,23:25:00,25.15,54,0
416C1930,28,50,2019,1,4,23:30:00,25.15,54,0
416C1930,28,50,2019,1,4,23:35:00,25.14,54,0
416C1930,28,50,2019,1,4,23:40:00,25.14,54,0
416C1930,28,50,2019,1,4,23:45:00,25.15,54,0
416C1930,28,50,2019,1,4,23:50:00,25.17,54,0
416C1930,28,50,2019,1,4,23:55:00,25.15,54,0
416C1930,28,50,2019,1,5,00:00:00,25.15,54,0
416C1930,28,50,2019,1,5,00:05:00,25.15,54,0
416C1930,28,50,2019,1,5,00:10:00,25.14,54,0
416C1930,28,50,2019,1,5,00:15:00,25.14,54,0
416C1930,28,50,2019,1,5,00:20:00,25.13,54,0
416C1930,28,50,2019,1,5,00:25:00,25.13,54,0
416C1930,28,50,2019,1,5,00:30:00,25.13,54,0
416C1930,28,50,2019,1,5,00:35:00,25.13,55,0
416C1930,28,50,2019,1,5,00:40:00,25.13,55,0
416C1930,28,50,2019,1,5,00:45:00,25.14,55,0
416C1930,28,50,2019,1,5,00:50:00,25.14,55,0
416C1930,28,50,2019,1,5,00:55:00,25.14,55,0
416C1930,28,50,2019,1,5,01:00:00,25.14,55,0
416C1930,28,50,2019,1,5,01:05:00,25.13,55,0
416C1930,28,50,2019,1,5,01:10:00,25.14,55,0
416C1930,28,50,2019,1,5,01:15:00,25.13,55,0
416C1930,28,50,2019,1,5,01:20:00,25.13,55,0
416C1930,28,50,2019,1,5,01:25:00,25.14,55,0
416C1930,28,50,2019,1,5,01:30:00,25.15,55,0
416C1930,28,50,2019,1,5,01:35:00,25.15,55,0
416C1930,28,50,2019,1,5,01:40:00,25.13,55,0
416C1930,28,50,2019,1,5,01:45:00,25.13,55,0
416C1930,28,50,2019,1,5,01:50:00,25.13,55,0
416C1930,28,50,2019,1,5,01:55:00,25.13,55,0
416C1930,28,50,2019,1,5,02:00:00,25.13,55,0
416C1930,28,50,2019,1,5,02:05:00,25.14,55,0
416C1930,28,50,2019,1,5,02:10:00,25.21,54,0
416C1930,28,50,2019,1,5,02:15:00,25.19,55,0
416C1930,28,50,2019,1,5,02:20:00,25.19,54,0
416C1930,28,50,2019,1,5,02:25:00,25.18,55,0
416C1930,28,50,2019,1,5,02:30:00,25.18,54,0
416C1930,28,50,2019,1,5,02:35:00,25.18,55,0
416C1930,28,50,2019,1,5,02:40:00,25.21,54,0
416C1930,28,50,2019,1,5,02:45:00,25.2,54,0
416C1930,28,50,2019,1,5,02:50:00,25.19,55,0
416C1930,28,50,2019,1,5,02:55:00,25.2,54,0
416C1930,28,50,2019,1,5,03:00:00,25.21,55,0
416C1930,28,50,2019,1,5,03:05:00,25.21,55,0
416C1930,28,50,2019,1,5,03:10:00,25.21,55,0
416C1930,28,50,2019,1,5,03:15:00,25.2,55,0
416C1930,28,50,2019,1,5,03:20:00,25.2,55,0
416C1930,28,50,2019,1,5,03:25:00,25.18,55,0
416C1930,28,50,2019,1,5,03:30:00,25.18,55,0
416C1930,28,50,2019,1,5,03:35:00,25.18,55,0
416C1930,28,50,2019,1,5,03:40:00,25.18,55,0
416C1930,28,50,2019,1,5,03:45:00,25.18,55,0
416C1930,28,50,2019,1,5,03:50:00,25.21,55,0
416C1930,28,50,2019,1,5,03:55:00,25.19,55,0
416C1930,28,50,2019,1,5,04:00:00,25.2,55,0
416C1930,28,50,2019,1,5,04:05:00,25.21,55,0
416C1930,28,50,2019,1,5,04:10:00,25.21,55,0
416C1930,28,50,2019,1,5,04:15:00,25.21,55,0
416C1930,28,50,2019,1,5,04:20:00,25.2,55,0
416C1930,28,50,2019,1,5,04:25:00,25.19,55,0
416C1930,28,50,2019,1,5,04:30:00,25.18,55,0
416C1930,28,50,2019,1,5,04:35:00,25.18,55,0
416C1930,28,50,2019,1,5,04:40:00,25.2,55,0
416C1930,28,50,2019,1,5,04:45:00,25.24,55,0
416C1930,28,50,2019,1,5,04:50:00,25.2,55,0
416C1930,28,50,2019,1,5,04:55:00,25.21,55,0
416C1930,28,50,2019,1,5,05:00:00,25.22,55,0
416C1930,28,50,2019,1,5,05:05:00,25.2,55,0
416C1930,28,50,2019,1,5,05:10:00,25.19,55,0
416C1930,28,50,2019,1,5,05:15:00,25.2,55,0
416C1930,28,50,2019,1,5,05:20:00,25.19,55,0
416C1930,28,50,2019,1,5,05:25:00,25.19,55,0
416C1930,28,50,2019,1,5,05:30:00,25.2,55,0
416C1930,28,50,2019,1,5,05:35:00,25.19,55,0
416C1930,28,50,2019,1,5,05:40:00,25.2,55,0
416C1930,28,50,2019,1,5,05:45:00,25.22,55,0
416C1930,28,50,2019,1,5,05:50:00,25.21,55,0
416C1930,28,50,2019,1,5,05:55:00,25.22,55,0
416C1930,28,50,2019,1,5,06:00:00,25.21,55,0
416C1930,28,50,2019,1,5,06:05:00,25.21,55,0
416C1930,28,50,2019,1,5,06:10:00,25.22,55,0
416C1930,28,50,2019,1,5,06:15:00,25.24,55,0
416C1930,28,50,2019,1,5,06:20:00,25.26,55,0
416C1930,28,50,2019,1,5,06:25:00,25.31,55,0
416C1930,28,50,2019,1,5,06:30:00,25.34,55,0
416C1930,28,50,2019,1,5,06:35:00,25.37,55,0
416C1930,28,50,2019,1,5,06:40:00,25.41,55,0
416C1930,28,50,2019,1,5,06:45:00,25.45,55,0
416C1930,28,50,2019,1,5,06:50:00,25.51,55,0
416C1930,28,50,2019,1,5,06:55:00,25.57,54,0
416C1930,28,50,2019,1,5,07:00:00,25.6,55,0
416C1930,28,50,2019,1,5,07:05:00,25.66,54,0
416C1930,28,50,2019,1,5,07:10:00,25.7,54,0
416C1930,28,50,2019,1,5,07:15:00,25.71,54,0
416C1930,28,50,2019,1,5,07:20:00,25.68,54,0
416C1930,28,50,2019,1,5,07:25:00,25.73,54,0
416C1930,28,50,2019,1,5,07:30:00,25.79,54,0
416C1930,28,50,2019,1,5,07:35:00,25.86,54,0
416C1930,28,50,2019,1,5,07:40:00,25.91,54,0
416C1930,28,50,2019,1,5,07:45:00,25.92,54,0
